Symbol,Start,End,Permutation,Elliotticity
$DX,1985-11-20,1987-11-21,0,35.084
$DX,1985-11-20,1987-11-21,1,19.4544
$DX,1985-11-20,1987-11-21,2,32.2542
$DX,1985-11-20,1987-11-21,3,29.0457
$DX,1985-11-20,1987-11-21,4,32.2772
$DX,1985-11-20,1987-11-21,5,29.5405
$DX,1985-11-20,1987-11-21,6,29.5067
$DX,1985-11-20,1987-11-21,7,31.0734
$DX,1985-11-20,1987-11-21,8,31.7739
$DX,1985-11-20,1987-11-21,9,30.4294
$DX,1985-11-20,1987-11-21,10,32.3098
$DX,1987-11-23,1989-11-18,0,32.9078
$DX,1987-11-23,1989-11-18,1,30.5401
$DX,1987-11-23,1989-11-18,2,23.6592
$DX,1987-11-23,1989-11-18,3,30.151
$DX,1987-11-23,1989-11-18,4,31.7585
$DX,1987-11-23,1989-11-18,5,34.1419
$DX,1987-11-23,1989-11-18,6,33.0168
$DX,1987-11-23,1989-11-18,7,30.4989
$DX,1987-11-23,1989-11-18,8,34.3613
$DX,1987-11-23,1989-11-18,9,29.2893
$DX,1987-11-23,1989-11-18,10,29.8032
$DX,1989-11-20,1991-11-16,0,36.7663
$DX,1989-11-20,1991-11-16,1,27.5808
$DX,1989-11-20,1991-11-16,2,30.841
$DX,1989-11-20,1991-11-16,3,33.8418
$DX,1989-11-20,1991-11-16,4,32.3816
$DX,1989-11-20,1991-11-16,5,24.9244
$DX,1989-11-20,1991-11-16,6,30.4147
$DX,1989-11-20,1991-11-16,7,28.2942
$DX,1989-11-20,1991-11-16,8,31.1692
$DX,1989-11-20,1991-11-16,9,30.1528
$DX,1989-11-20,1991-11-16,10,31.1821
$DX,1991-11-18,1993-11-13,0,39.5022
$DX,1991-11-18,1993-11-13,1,29.317
$DX,1991-11-18,1993-11-13,2,29.8431
$DX,1991-11-18,1993-11-13,3,25.4546
$DX,1991-11-18,1993-11-13,4,23.8531
$DX,1991-11-18,1993-11-13,5,29.0695
$DX,1991-11-18,1993-11-13,6,31.2144
$DX,1991-11-18,1993-11-13,7,28.3252
$DX,1991-11-18,1993-11-13,8,33.45
$DX,1991-11-18,1993-11-13,9,29.8058
$DX,1991-11-18,1993-11-13,10,25.9963
$DX,1993-11-15,1995-11-09,0,30.7517
$DX,1993-11-15,1995-11-09,1,25.0722
$DX,1993-11-15,1995-11-09,2,24.4128
$DX,1993-11-15,1995-11-09,3,31.3851
$DX,1993-11-15,1995-11-09,4,19.8241
$DX,1993-11-15,1995-11-09,5,27.8681
$DX,1993-11-15,1995-11-09,6,28.3132
$DX,1993-11-15,1995-11-09,7,21.9109
$DX,1993-11-15,1995-11-09,8,21.9726
$DX,1993-11-15,1995-11-09,9,23.3372
$DX,1993-11-15,1995-11-09,10,23.4832
$DX,1995-11-09,1997-11-06,0,37.063
$DX,1995-11-09,1997-11-06,1,34.4735
$DX,1995-11-09,1997-11-06,2,33.0623
$DX,1995-11-09,1997-11-06,3,27.1159
$DX,1995-11-09,1997-11-06,4,21.2674
$DX,1995-11-09,1997-11-06,5,34.3839
$DX,1995-11-09,1997-11-06,6,23.8113
$DX,1995-11-09,1997-11-06,7,27.513
$DX,1995-11-09,1997-11-06,8,27.3649
$DX,1995-11-09,1997-11-06,9,27.917
$DX,1995-11-09,1997-11-06,10,24.807
$DX,1997-11-06,1999-11-09,0,41.451
$DX,1997-11-06,1999-11-09,1,27.4802
$DX,1997-11-06,1999-11-09,2,25.9402
$DX,1997-11-06,1999-11-09,3,19.9517
$DX,1997-11-06,1999-11-09,4,29.6668
$DX,1997-11-06,1999-11-09,5,29.1191
$DX,1997-11-06,1999-11-09,6,24.38
